FlightNumber,Departure,DepartureCode,Arrival,ArrivalCode,Duration,Airline,Aircraft,Category,Price,SeatCapacity,AvailableSeats,DepartureDate,DepartureHour,ArrivalDate,ArrivalHour
EM684,Dubai,DXB,New York,JFK,11515,Qatar Airways,Boeing 737,Economy,126.39,155,36,2025-05-28,13:45:34,2025-05-28,16:57:29
EM195,Madrid,MAD,Jakarta,CGK,9178,Emirates,Boeing 787,Business,680.22,181,155,2025-03-31,20:45:54,2025-03-31,23:18:52
SI765,Tokyo,HND,Madrid,MAD,7484,Qatar Airways,Boeing 787,Premium Economy,502.75,121,60,2025-04-26,12:04:55,2025-04-26,14:09:39
GA681,Dubai,DXB,London,LHR,13043,Qatar Airways,Airbus A380,Economy,223.55,183,71,2025-05-10,23:05:04,2025-05-11,02:42:27
QA767,Madrid,MAD,New York,JFK,7408,Qatar Airways,Airbus A320,Business,675.71,186,63,2025-04-13,00:25:30,2025-04-13,02:28:58
AI976,Dubai,DXB,Jakarta,CGK,14708,Garuda Indonesia,Airbus A380,Business,658.17,115,27,2025-05-10,02:31:51,2025-05-10,06:36:59
GA520,Jakarta,CGK,Madrid,MAD,9523,Qatar Airways,Airbus A320,Economy,268.29,129,82,2025-03-12,20:34:31,2025-03-12,23:13:14
GA326,Sydney,SYD,New York,JFK,11879,Singapore Airlines,Airbus A320,Business,889.17,121,51,2025-05-07,23:47:13,2025-05-08,03:05:12
QA907,Madrid,MAD,Tokyo,HND,12716,AirAsia,Boeing 787,Premium Economy,379.01,185,154,2025-05-05,13:55:27,2025-05-05,17:27:23
QA842,Dubai,DXB,Jakarta,CGK,14731,AirAsia,Boeing 787,Premium Economy,334.23,125,94,2025-03-12,23:50:08,2025-03-13,03:55:39
SI573,New York,JFK,Dubai,DXB,9031,AirAsia,Boeing 737,First Class,959.84,134,59,2025-04-10,09:19:47,2025-04-10,11:50:18
SI940,Tokyo,HND,Dubai,DXB,14214,Garuda Indonesia,Boeing 737,Economy,207.02,152,65,2025-03-25,22:29:12,2025-03-26,02:26:06
EM497,Tokyo,HND,Madrid,MAD,14467,Emirates,Airbus A320,Premium Economy,359.35,103,18,2025-05-13,11:23:47,2025-05-13,15:24:54
GA360,Jakarta,CGK,Sydney,SYD,8219,AirAsia,Boeing 737,Economy,251.71,132,76,2025-03-16,22:29:24,2025-03-17,00:46:23
AI872,Sydney,SYD,Tokyo,HND,15230,Garuda Indonesia,Boeing 787,First Class,936.19,193,170,2025-04-05,05:50:24,2025-04-05,10:04:14
GA182,Dubai,DXB,Sydney,SYD,8671,Qatar Airways,Airbus A380,Premium Economy,331.16,197,155,2025-05-07,22:06:11,2025-05-08,00:30:42
EM959,Jakarta,CGK,Tokyo,HND,7675,Qatar Airways,Boeing 737,Premium Economy,554.89,184,91,2025-04-15,03:36:24,2025-04-15,05:44:19
SI257,Sydney,SYD,New York,JFK,11127,Emirates,Airbus A380,Premium Economy,418.37,175,153,2025-03-19,19:56:14,2025-03-19,23:01:41
EM969,Tokyo,HND,Madrid,MAD,13161,Garuda Indonesia,Airbus A320,Premium Economy,312.85,122,49,2025-03-24,17:02:52,2025-03-24,20:42:13
SI797,Dubai,DXB,Sydney,SYD,9194,Garuda Indonesia,Boeing 787,First Class,979.07,163,49,2025-05-07,08:10:25,2025-05-07,10:43:39
QA477,Jakarta,CGK,London,LHR,17401,Singapore Airlines,Airbus A380,Business,761.94,172,76,2025-04-04,03:03:17,2025-04-04,07:53:18
QA786,London,LHR,Sydney,SYD,9448,Garuda Indonesia,Boeing 737,Business,881.84,164,39,2025-04-10,09:55:11,2025-04-10,12:32:39
EM280,Jakarta,CGK,Tokyo,HND,13613,Emirates,Airbus A380,Economy,220.24,102,36,2025-04-04,06:02:30,2025-04-04,09:49:23
QA128,Jakarta,CGK,London,LHR,8994,Emirates,Airbus A380,Premium Economy,579.87,185,184,2025-03-25,04:13:23,2025-03-25,06:43:17
AI128,Tokyo,HND,Madrid,MAD,11085,Emirates,Airbus A380,First Class,949.2,141,64,2025-04-18,21:05:28,2025-04-19,00:10:13
GA477,London,LHR,Dubai,DXB,14496,Singapore Airlines,Airbus A320,First Class,993.12,104,86,2025-04-14,17:00:40,2025-04-14,21:02:16
EM715,New York,JFK,Madrid,MAD,15776,Garuda Indonesia,Boeing 777,Business,689.27,195,103,2025-04-24,02:33:52,2025-04-24,06:56:48
SI713,London,LHR,Madrid,MAD,16424,Garuda Indonesia,Boeing 787,Premium Economy,502.95,172,121,2025-05-24,22:22:23,2025-05-25,02:56:07
AI493,Dubai,DXB,London,LHR,15375,AirAsia,Airbus A380,Premium Economy,368.8,130,31,2025-03-13,15:19:54,2025-03-13,19:36:09
QA608,Tokyo,HND,Sydney,SYD,17533,AirAsia,Boeing 737,Economy,273.87,100,28,2025-04-01,18:22:59,2025-04-01,23:15:12
AI206,Madrid,MAD,Tokyo,HND,8289,Singapore Airlines,Boeing 777,First Class,914.18,195,87,2025-04-12,22:26:44,2025-04-13,00:44:53
QA566,Dubai,DXB,Madrid,MAD,12666,AirAsia,Airbus A320,First Class,994.0,114,78,2025-05-28,21:14:31,2025-05-29,00:45:37
QA885,Sydney,SYD,New York,JFK,15487,AirAsia,Boeing 737,First Class,948.79,116,70,2025-03-23,12:20:46,2025-03-23,16:38:53
EM975,Dubai,DXB,Sydney,SYD,15373,Qatar Airways,Airbus A380,Economy,229.48,169,47,2025-04-13,06:35:31,2025-04-13,10:51:44
QA540,Madrid,MAD,Tokyo,HND,10911,AirAsia,Boeing 787,Premium Economy,436.29,143,93,2025-05-12,02:44:29,2025-05-12,05:46:20
EM427,London,LHR,Jakarta,CGK,13603,Emirates,Airbus A320,Economy,167.66,105,75,2025-05-22,18:37:48,2025-05-22,22:24:31
QA353,London,LHR,Dubai,DXB,11686,Qatar Airways,Boeing 787,Premium Economy,571.42,197,84,2025-05-03,13:30:14,2025-05-03,16:45:00
QA744,Jakarta,CGK,New York,JFK,12683,Qatar Airways,Boeing 737,Premium Economy,570.14,157,154,2025-04-07,05:29:47,2025-04-07,09:01:10
SI429,Madrid,MAD,Tokyo,HND,17145,Garuda Indonesia,Airbus A320,Economy,108.71,105,51,2025-04-08,19:47:54,2025-04-09,00:33:39
QA813,Jakarta,CGK,Tokyo,HND,8779,Garuda Indonesia,Airbus A320,Business,779.25,123,102,2025-03-26,09:55:43,2025-03-26,12:22:02
EM457,Sydney,SYD,Madrid,MAD,8315,Singapore Airlines,Boeing 737,First Class,982.28,155,114,2025-04-28,16:42:33,2025-04-28,19:01:08
AI363,London,LHR,New York,JFK,15553,Singapore Airlines,Boeing 787,Economy,112.96,142,99,2025-03-08,19:53:50,2025-03-09,00:13:03
EM854,Jakarta,CGK,Tokyo,HND,17020,AirAsia,Airbus A380,Business,838.18,119,84,2025-03-28,10:43:18,2025-03-28,15:26:58
AI983,Jakarta,CGK,Madrid,MAD,9023,Emirates,Boeing 787,First Class,948.03,114,106,2025-05-24,13:16:37,2025-05-24,15:47:00
GA802,Dubai,DXB,Sydney,SYD,8638,Qatar Airways,Boeing 787,First Class,995.43,154,125,2025-03-20,15:30:37,2025-03-20,17:54:35
GA154,Madrid,MAD,Sydney,SYD,8737,Garuda Indonesia,Boeing 737,Business,876.78,157,99,2025-04-25,14:31:53,2025-04-25,16:57:30
GA261,New York,JFK,Jakarta,CGK,10660,Garuda Indonesia,Airbus A320,Business,716.24,171,88,2025-04-11,17:52:47,2025-04-11,20:50:27
SI641,London,LHR,Tokyo,HND,7789,Garuda Indonesia,Airbus A380,Economy,137.93,175,57,2025-04-01,23:23:40,2025-04-02,01:33:29
SI760,London,LHR,Madrid,MAD,12384,Garuda Indonesia,Boeing 737,Business,654.13,186,148,2025-05-16,16:22:02,2025-05-16,19:48:26
QA341,Madrid,MAD,Dubai,DXB,8508,Garuda Indonesia,Boeing 737,First Class,914.34,191,66,2025-03-28,02:10:18,2025-03-28,04:32:06
QA872,New York,JFK,Jakarta,CGK,13018,Garuda Indonesia,Boeing 777,Economy,146.95,191,50,2025-03-24,09:31:36,2025-03-24,13:08:34
QA400,Tokyo,HND,Madrid,MAD,9723,Qatar Airways,Boeing 787,Economy,209.45,171,27,2025-03-18,20:13:38,2025-03-18,22:55:41
QA454,Sydney,SYD,Jakarta,CGK,15070,Garuda Indonesia,Boeing 787,Business,830.47,191,52,2025-06-02,13:49:11,2025-06-02,18:00:21
SI583,Dubai,DXB,New York,JFK,10293,Singapore Airlines,Boeing 787,First Class,987.68,148,120,2025-04-08,08:33:58,2025-04-08,11:25:31
AI432,Jakarta,CGK,Tokyo,HND,12916,Qatar Airways,Boeing 737,First Class,949.26,174,70,2025-05-11,04:24:18,2025-05-11,07:59:34
EM452,Jakarta,CGK,Sydney,SYD,16630,AirAsia,Airbus A380,Premium Economy,467.41,157,123,2025-03-26,17:30:45,2025-03-26,22:07:55
QA909,Madrid,MAD,Sydney,SYD,11293,Garuda Indonesia,Boeing 737,Premium Economy,435.61,120,34,2025-03-13,17:05:18,2025-03-13,20:13:31
GA442,Sydney,SYD,Jakarta,CGK,14974,Emirates,Boeing 777,Economy,186.97,154,20,2025-05-08,19:42:18,2025-05-08,23:51:52
EM548,Sydney,SYD,Jakarta,CGK,9543,Singapore Airlines,Airbus A320,First Class,950.79,171,150,2025-05-11,06:39:24,2025-05-11,09:18:27
GA117,Jakarta,CGK,New York,JFK,12929,Singapore Airlines,Airbus A320,First Class,913.75,190,15,2025-04-24,09:52:50,2025-04-24,13:28:19
EM689,Dubai,DXB,Jakarta,CGK,8551,Emirates,Airbus A320,Economy,198.51,175,56,2025-03-18,08:09:16,2025-03-18,10:31:47
EM961,Jakarta,CGK,London,LHR,15135,AirAsia,Airbus A320,Premium Economy,329.66,106,57,2025-05-08,19:02:48,2025-05-08,23:15:03
GA172,Jakarta,CGK,Tokyo,HND,15872,AirAsia,Boeing 777,Premium Economy,335.12,131,129,2025-04-21,19:49:42,2025-04-22,00:14:14
EM811,Tokyo,HND,London,LHR,15446,Emirates,Airbus A380,Business,739.35,174,149,2025-03-06,11:41:18,2025-03-06,15:58:44
SI706,Sydney,SYD,Dubai,DXB,10057,AirAsia,Boeing 787,Business,872.0,183,183,2025-05-05,00:44:24,2025-05-05,03:32:01
GA523,Dubai,DXB,Sydney,SYD,13947,Qatar Airways,Boeing 787,Premium Economy,522.28,123,90,2025-03-20,17:45:06,2025-03-20,21:37:33
EM697,Tokyo,HND,Sydney,SYD,11399,AirAsia,Boeing 787,Economy,270.95,106,52,2025-05-25,02:47:43,2025-05-25,05:57:42
QA647,Madrid,MAD,Sydney,SYD,16749,AirAsia,Boeing 787,Business,711.11,160,34,2025-05-01,08:03:34,2025-05-01,12:42:43
EM456,Sydney,SYD,London,LHR,13633,AirAsia,Airbus A380,Premium Economy,446.07,178,78,2025-04-03,13:58:00,2025-04-03,17:45:13
QA397,Dubai,DXB,Jakarta,CGK,14693,AirAsia,Airbus A380,Economy,140.21,176,104,2025-03-21,06:21:34,2025-03-21,10:26:27
SI288,London,LHR,Dubai,DXB,14469,Singapore Airlines,Boeing 737,Business,751.94,178,171,2025-05-13,21:28:03,2025-05-14,01:29:12
GA492,London,LHR,Tokyo,HND,16520,Singapore Airlines,Airbus A380,Premium Economy,474.66,100,70,2025-05-06,14:50:42,2025-05-06,19:26:02
QA458,London,LHR,Sydney,SYD,10483,Emirates,Airbus A320,Economy,101.63,129,81,2025-04-09,20:55:38,2025-04-09,23:50:21
EM106,Madrid,MAD,Tokyo,HND,11044,Garuda Indonesia,Boeing 737,Business,739.68,163,140,2025-05-18,10:24:24,2025-05-18,13:28:28
AI777,New York,JFK,Sydney,SYD,16855,Qatar Airways,Boeing 777,Economy,127.58,198,116,2025-05-06,03:15:30,2025-05-06,07:56:25
AI344,Dubai,DXB,New York,JFK,17610,AirAsia,Airbus A380,Premium Economy,345.82,122,67,2025-04-28,08:48:19,2025-04-28,13:41:49
EM408,Sydney,SYD,New York,JFK,9532,Qatar Airways,Boeing 787,First Class,991.2,142,97,2025-05-17,06:41:58,2025-05-17,09:20:50
EM666,New York,JFK,Dubai,DXB,16855,Garuda Indonesia,Boeing 737,First Class,971.75,135,27,2025-04-24,13:11:44,2025-04-24,17:52:39
EM568,Dubai,DXB,New York,JFK,7938,Singapore Airlines,Boeing 777,Business,760.06,163,96,2025-04-08,09:41:37,2025-04-08,11:53:55
GA906,Madrid,MAD,Tokyo,HND,14815,AirAsia,Boeing 737,Economy,133.66,132,35,2025-04-03,18:00:44,2025-04-03,22:07:39
AI912,Tokyo,HND,London,LHR,17277,Garuda Indonesia,Airbus A380,Economy,199.47,182,14,2025-04-11,07:07:22,2025-04-11,11:55:19
SI373,Jakarta,CGK,Madrid,MAD,8843,Garuda Indonesia,Airbus A320,Business,809.0,104,15,2025-04-18,04:50:08,2025-04-18,07:17:31
GA769,Tokyo,HND,New York,JFK,16228,Garuda Indonesia,Airbus A380,Economy,110.16,123,123,2025-05-18,08:51:58,2025-05-18,13:22:26
QA468,Dubai,DXB,London,LHR,9165,Singapore Airlines,Boeing 777,Premium Economy,326.13,188,177,2025-05-10,17:40:25,2025-05-10,20:13:10
AI504,Jakarta,CGK,Sydney,SYD,11507,AirAsia,Airbus A380,Business,886.39,188,129,2025-05-16,22:07:36,2025-05-17,01:19:23
AI146,London,LHR,Dubai,DXB,17122,Garuda Indonesia,Boeing 787,Economy,150.27,192,85,2025-05-07,17:16:10,2025-05-07,22:01:32
AI421,Sydney,SYD,Dubai,DXB,16188,Singapore Airlines,Boeing 777,Premium Economy,425.53,122,115,2025-03-24,06:30:50,2025-03-24,11:00:38
GA292,Dubai,DXB,New York,JFK,10800,AirAsia,Boeing 777,Premium Economy,489.34,155,85,2025-05-13,15:22:01,2025-05-13,18:22:01
EM829,Madrid,MAD,Dubai,DXB,12122,Emirates,Boeing 737,Business,708.85,113,77,2025-05-25,19:12:33,2025-05-25,22:34:35
AI350,Madrid,MAD,Jakarta,CGK,10365,AirAsia,Boeing 777,Premium Economy,346.69,133,67,2025-05-11,00:43:11,2025-05-11,03:35:56
QA456,Sydney,SYD,Madrid,MAD,13955,Singapore Airlines,Airbus A380,First Class,943.05,146,65,2025-04-04,11:50:47,2025-04-04,15:43:22
QA556,Tokyo,HND,Madrid,MAD,14499,Garuda Indonesia,Boeing 737,Premium Economy,534.84,122,106,2025-05-14,10:55:31,2025-05-14,14:57:10
SI553,Sydney,SYD,London,LHR,9625,Singapore Airlines,Boeing 787,Economy,177.43,130,128,2025-03-06,02:27:24,2025-03-06,05:07:49
AI167,Jakarta,CGK,New York,JFK,8904,Garuda Indonesia,Boeing 787,Business,897.27,136,75,2025-05-14,04:56:48,2025-05-14,07:25:12
QA300,Tokyo,HND,Jakarta,CGK,16390,Emirates,Boeing 737,First Class,904.29,153,68,2025-06-01,16:40:46,2025-06-01,21:13:56
QA340,Sydney,SYD,Dubai,DXB,8614,Singapore Airlines,Boeing 787,Economy,146.81,116,44,2025-05-25,22:50:02,2025-05-26,01:13:36
GA356,Dubai,DXB,Jakarta,CGK,14809,Singapore Airlines,Airbus A320,Premium Economy,352.01,131,19,2025-05-14,22:01:14,2025-05-15,02:08:03
QA661,London,LHR,Madrid,MAD,14250,AirAsia,Boeing 777,Economy,241.13,195,66,2025-04-23,07:32:15,2025-04-23,11:29:45
QA515,Dubai,DXB,Jakarta,CGK,7344,AirAsia,Airbus A320,First Class,997.46,200,23,2025-06-02,23:13:22,2025-06-03,01:15:46
AI632,New York,JFK,Jakarta,CGK,11182,AirAsia,Boeing 777,First Class,952.92,185,149,2025-03-21,00:46:14,2025-03-21,03:52:36
EM941,New York,JFK,Sydney,SYD,7283,AirAsia,Airbus A320,Economy,155.62,113,71,2025-06-03,20:52:45,2025-06-03,22:54:08
QA516,Sydney,SYD,London,LHR,7532,AirAsia,Boeing 737,First Class,995.9,172,116,2025-05-14,19:06:57,2025-05-14,21:12:29
AI741,Dubai,DXB,New York,JFK,14834,Qatar Airways,Boeing 787,Economy,229.48,108,23,2025-03-22,06:44:46,2025-03-22,10:52:00
SI805,London,LHR,Sydney,SYD,17114,Emirates,Airbus A380,Economy,155.41,192,96,2025-05-28,23:50:13,2025-05-29,04:35:27
GA792,Jakarta,CGK,Tokyo,HND,12989,Singapore Airlines,Boeing 787,Business,861.69,193,96,2025-03-16,00:34:57,2025-03-16,04:11:26
GA730,Sydney,SYD,Madrid,MAD,16229,Emirates,Boeing 737,First Class,979.94,144,11,2025-05-23,08:42:59,2025-05-23,13:13:28
QA338,New York,JFK,Madrid,MAD,16439,Qatar Airways,Boeing 777,Premium Economy,490.12,147,134,2025-05-19,19:24:12,2025-05-19,23:58:11
SI565,Madrid,MAD,New York,JFK,13187,Singapore Airlines,Boeing 787,Business,890.5,105,22,2025-04-01,01:34:53,2025-04-01,05:14:40
GA733,Tokyo,HND,Sydney,SYD,16802,Garuda Indonesia,Airbus A320,First Class,906.58,132,88,2025-05-29,16:49:54,2025-05-29,21:29:56
QA870,London,LHR,Dubai,DXB,12363,Qatar Airways,Boeing 737,Economy,213.17,193,114,2025-05-19,23:53:31,2025-05-20,03:19:34
SI660,Jakarta,CGK,New York,JFK,14518,Emirates,Airbus A320,First Class,941.11,111,100,2025-04-10,21:30:31,2025-04-11,01:32:29
GA849,Dubai,DXB,London,LHR,8730,Garuda Indonesia,Boeing 777,First Class,960.28,119,105,2025-04-29,09:08:00,2025-04-29,11:33:30
GA585,Tokyo,HND,London,LHR,15830,AirAsia,Boeing 777,First Class,983.99,167,22,2025-05-18,14:48:14,2025-05-18,19:12:04
SI472,London,LHR,Tokyo,HND,12369,Singapore Airlines,Boeing 737,First Class,908.94,161,28,2025-05-12,20:59:44,2025-05-13,00:25:53
QA243,Sydney,SYD,Dubai,DXB,15292,Emirates,Boeing 787,Premium Economy,454.09,171,20,2025-04-06,06:43:50,2025-04-06,10:58:42
AI465,Tokyo,HND,Sydney,SYD,9111,Emirates,Airbus A320,First Class,924.51,152,46,2025-04-24,09:54:45,2025-04-24,12:26:36
AI864,New York,JFK,Jakarta,CGK,16895,Singapore Airlines,Boeing 787,Premium Economy,320.94,132,82,2025-03-07,17:25:13,2025-03-07,22:06:48
EM877,London,LHR,Tokyo,HND,12184,Emirates,Boeing 777,First Class,936.0,183,65,2025-05-14,13:45:31,2025-05-14,17:08:35
AI410,Madrid,MAD,New York,JFK,8836,Qatar Airways,Boeing 787,Business,613.71,102,61,2025-04-07,02:02:16,2025-04-07,04:29:32
GA151,Tokyo,HND,Dubai,DXB,12565,Singapore Airlines,Boeing 787,Premium Economy,445.15,198,187,2025-03-23,06:45:06,2025-03-23,10:14:31
EM797,Sydney,SYD,New York,JFK,13553,Qatar Airways,Boeing 737,First Class,956.89,126,119,2025-05-28,13:39:53,2025-05-28,17:25:46
QA854,Sydney,SYD,Dubai,DXB,10396,Garuda Indonesia,Boeing 787,Premium Economy,357.87,199,114,2025-05-21,15:53:39,2025-05-21,18:46:55
QA518,Madrid,MAD,Tokyo,HND,12963,Singapore Airlines,Boeing 787,Business,885.72,157,68,2025-05-01,18:19:04,2025-05-01,21:55:07
EM834,New York,JFK,Tokyo,HND,15162,Garuda Indonesia,Airbus A320,Economy,285.95,189,99,2025-04-17,01:55:32,2025-04-17,06:08:14
AI689,Dubai,DXB,London,LHR,9151,Qatar Airways,Boeing 777,Business,695.02,200,16,2025-05-07,23:17:33,2025-05-08,01:50:04
EM998,New York,JFK,Sydney,SYD,8444,Emirates,Airbus A320,Economy,163.8,174,106,2025-05-28,03:06:13,2025-05-28,05:26:57
AI256,Tokyo,HND,Jakarta,CGK,13567,Singapore Airlines,Boeing 787,Premium Economy,568.5,101,100,2025-04-21,07:51:54,2025-04-21,11:38:01
QA595,Tokyo,HND,Dubai,DXB,16680,Qatar Airways,Boeing 737,Premium Economy,308.24,167,107,2025-04-22,05:22:04,2025-04-22,10:00:04
GA338,Dubai,DXB,London,LHR,15500,AirAsia,Airbus A320,First Class,922.55,147,141,2025-03-30,20:28:57,2025-03-31,00:47:17
SI692,Sydney,SYD,New York,JFK,14738,AirAsia,Boeing 777,Business,686.75,144,60,2025-05-24,09:37:18,2025-05-24,13:42:56
QA368,Jakarta,CGK,New York,JFK,11490,Garuda Indonesia,Airbus A320,Premium Economy,564.93,117,74,2025-04-25,02:30:00,2025-04-25,05:41:30
QA162,Jakarta,CGK,Madrid,MAD,8661,Qatar Airways,Boeing 737,Economy,229.41,155,106,2025-04-06,00:35:45,2025-04-06,03:00:06
QA127,New York,JFK,Dubai,DXB,9870,Garuda Indonesia,Airbus A320,Premium Economy,491.59,100,96,2025-05-30,01:21:49,2025-05-30,04:06:19
EM573,Jakarta,CGK,London,LHR,8809,Garuda Indonesia,Boeing 737,Economy,188.76,181,146,2025-04-23,23:50:23,2025-04-24,02:17:12
QA260,Jakarta,CGK,Tokyo,HND,12228,Qatar Airways,Airbus A380,Premium Economy,397.88,153,72,2025-03-31,02:44:24,2025-03-31,06:08:12
EM948,London,LHR,Madrid,MAD,9618,Garuda Indonesia,Airbus A380,Business,785.12,182,11,2025-03-25,09:34:20,2025-03-25,12:14:38
SI773,Jakarta,CGK,Sydney,SYD,15260,Singapore Airlines,Boeing 777,Premium Economy,535.08,190,88,2025-06-03,01:54:06,2025-06-03,06:08:26
SI155,London,LHR,New York,JFK,16095,Garuda Indonesia,Airbus A320,Economy,120.86,137,33,2025-06-02,23:48:45,2025-06-03,04:17:00
AI924,Jakarta,CGK,Dubai,DXB,16667,Emirates,Airbus A380,Economy,141.08,166,119,2025-05-09,23:16:18,2025-05-10,03:54:05
GA695,Sydney,SYD,Dubai,DXB,8161,Qatar Airways,Airbus A380,Economy,111.79,127,116,2025-03-27,20:38:15,2025-03-27,22:54:16
QA246,New York,JFK,Dubai,DXB,12801,Emirates,Boeing 787,Business,724.07,121,57,2025-03-27,13:59:17,2025-03-27,17:32:38
QA886,Dubai,DXB,Jakarta,CGK,16145,Qatar Airways,Airbus A320,Premium Economy,382.38,185,66,2025-03-15,11:49:29,2025-03-15,16:18:34
QA762,Tokyo,HND,Jakarta,CGK,17309,Garuda Indonesia,Airbus A320,Business,791.92,127,36,2025-05-13,09:05:13,2025-05-13,13:53:42
QA735,Tokyo,HND,Dubai,DXB,16580,Qatar Airways,Boeing 787,First Class,905.4,173,68,2025-03-14,08:38:00,2025-03-14,13:14:20
EM906,Madrid,MAD,London,LHR,11055,Singapore Airlines,Boeing 737,Economy,176.13,176,62,2025-05-04,02:31:04,2025-05-04,05:35:19
AI499,Dubai,DXB,Madrid,MAD,10203,Garuda Indonesia,Boeing 787,Premium Economy,373.05,121,57,2025-04-02,13:57:38,2025-04-02,16:47:41
SI682,Dubai,DXB,London,LHR,7985,Singapore Airlines,Boeing 737,Business,801.64,102,81,2025-05-26,22:46:48,2025-05-27,00:59:53
GA377,Sydney,SYD,London,LHR,14329,Singapore Airlines,Boeing 737,Economy,191.11,129,117,2025-04-23,16:01:07,2025-04-23,19:59:56
AI831,Jakarta,CGK,Dubai,DXB,8961,Singapore Airlines,Airbus A320,Business,693.83,164,162,2025-03-07,03:20:47,2025-03-07,05:50:08
SI827,London,LHR,Sydney,SYD,9685,Qatar Airways,Boeing 787,First Class,993.12,146,97,2025-03-15,20:35:48,2025-03-15,23:17:13
AI844,New York,JFK,Madrid,MAD,15847,Singapore Airlines,Airbus A380,Business,659.25,179,11,2025-04-19,20:17:18,2025-04-20,00:41:25
SI369,Jakarta,CGK,Madrid,MAD,9572,Emirates,Airbus A320,Business,679.71,192,48,2025-04-07,13:09:54,2025-04-07,15:49:26
QA530,Sydney,SYD,Dubai,DXB,11967,Garuda Indonesia,Airbus A380,Economy,161.7,156,155,2025-05-26,16:00:20,2025-05-26,19:19:47
EM594,Dubai,DXB,New York,JFK,16495,Emirates,Airbus A320,Business,830.24,118,55,2025-05-01,20:12:01,2025-05-02,00:46:56
SI398,Tokyo,HND,London,LHR,13212,Qatar Airways,Boeing 787,Premium Economy,346.57,163,15,2025-03-27,09:34:05,2025-03-27,13:14:17
EM126,Jakarta,CGK,New York,JFK,16823,Singapore Airlines,Boeing 787,Business,656.87,117,28,2025-05-05,13:48:40,2025-05-05,18:29:03
QA136,Jakarta,CGK,Tokyo,HND,9427,Singapore Airlines,Boeing 777,Economy,284.08,179,11,2025-04-22,20:30:45,2025-04-22,23:07:52
SI736,Jakarta,CGK,Sydney,SYD,14648,Emirates,Boeing 737,Business,786.57,152,47,2025-04-16,11:38:43,2025-04-16,15:42:51
QA840,Madrid,MAD,Jakarta,CGK,9089,AirAsia,Boeing 787,First Class,950.08,109,85,2025-03-25,15:34:27,2025-03-25,18:05:56
EM677,Sydney,SYD,Dubai,DXB,10729,Garuda Indonesia,Airbus A380,Premium Economy,404.17,148,32,2025-05-21,10:42:50,2025-05-21,13:41:39
AI956,Sydney,SYD,Dubai,DXB,12486,Qatar Airways,Airbus A320,First Class,959.28,152,76,2025-05-02,16:00:42,2025-05-02,19:28:48
AI321,Dubai,DXB,New York,JFK,13910,Singapore Airlines,Airbus A320,Business,762.16,137,136,2025-04-30,07:30:14,2025-04-30,11:22:04
SI945,Dubai,DXB,London,LHR,12712,Garuda Indonesia,Airbus A320,Premium Economy,440.58,127,127,2025-03-08,19:25:06,2025-03-08,22:56:58
QA102,New York,JFK,Tokyo,HND,14643,Singapore Airlines,Boeing 787,First Class,988.36,149,103,2025-05-25,12:13:37,2025-05-25,16:17:40
AI590,Madrid,MAD,Dubai,DXB,10674,Qatar Airways,Boeing 787,Economy,195.73,188,10,2025-05-17,22:52:29,2025-05-18,01:50:23
GA367,Madrid,MAD,Dubai,DXB,10234,Garuda Indonesia,Boeing 787,Economy,120.1,138,113,2025-04-21,22:19:56,2025-04-22,01:10:30
EM578,Tokyo,HND,Madrid,MAD,14201,Garuda Indonesia,Boeing 787,First Class,991.22,163,22,2025-05-05,15:56:06,2025-05-05,19:52:47
EM942,London,LHR,Madrid,MAD,11643,Qatar Airways,Boeing 777,Premium Economy,444.69,148,79,2025-03-27,21:23:30,2025-03-28,00:37:33
AI648,London,LHR,Sydney,SYD,17741,AirAsia,Boeing 737,Premium Economy,408.96,112,41,2025-05-29,06:24:50,2025-05-29,11:20:31
EM488,Dubai,DXB,New York,JFK,8485,Qatar Airways,Airbus A380,Economy,178.78,159,70,2025-04-09,14:53:14,2025-04-09,17:14:39
AI718,Jakarta,CGK,New York,JFK,14771,Emirates,Boeing 777,Premium Economy,398.36,176,119,2025-04-24,07:21:13,2025-04-24,11:27:24
AI323,Jakarta,CGK,Tokyo,HND,10249,Garuda Indonesia,Boeing 777,First Class,938.31,180,99,2025-03-31,01:59:06,2025-03-31,04:49:55
QA239,London,LHR,New York,JFK,9970,Qatar Airways,Airbus A380,First Class,913.62,185,145,2025-05-26,17:30:07,2025-05-26,20:16:17
AI794,Sydney,SYD,London,LHR,17551,Singapore Airlines,Boeing 737,Premium Economy,579.0,155,31,2025-04-11,14:51:45,2025-04-11,19:44:16
GA799,London,LHR,Madrid,MAD,14185,Qatar Airways,Airbus A320,Economy,234.53,181,79,2025-03-16,05:51:42,2025-03-16,09:48:07
QA301,Dubai,DXB,New York,JFK,8122,Emirates,Airbus A380,Premium Economy,333.94,110,51,2025-05-06,02:12:17,2025-05-06,04:27:39
GA453,Jakarta,CGK,Madrid,MAD,10890,Emirates,Airbus A380,Premium Economy,544.01,194,31,2025-04-09,23:40:52,2025-04-10,02:42:22
AI600,Jakarta,CGK,London,LHR,11158,Garuda Indonesia,Boeing 787,Premium Economy,380.56,167,55,2025-04-11,12:46:15,2025-04-11,15:52:13
QA153,Dubai,DXB,London,LHR,8857,Qatar Airways,Airbus A320,Business,882.62,109,100,2025-04-03,14:22:49,2025-04-03,16:50:26
