FlightNumber,Departure,DepartureCode,Arrival,ArrivalCode,Duration,Airline,Aircraft,Category,Price,SeatCapacity,AvailableSeats,DepartureDate,DepartureHour,ArrivalDate,ArrivalHour
EM903,Tokyo,HND,Jakarta,CGK,8606,Emirates,Airbus A380,Economy,125.48,195,149,2025-03-24,13:19:51,2025-03-24,15:43:17
AI340,Dubai,DXB,Madrid,MAD,8239,AirAsia,Boeing 787,Business,719.5,126,46,2025-03-29,04:40:32,2025-03-29,06:57:51
AI547,Dubai,DXB,London,LHR,14358,Singapore Airlines,Airbus A320,Business,794.91,105,72,2025-03-18,04:35:05,2025-03-18,08:34:23
EM681,Tokyo,HND,Madrid,MAD,10096,AirAsia,Airbus A380,Economy,157.05,134,53,2025-03-15,18:46:28,2025-03-15,21:34:44
GA235,Jakarta,CGK,Madrid,MAD,8154,Qatar Airways,Airbus A320,Business,763.2,155,150,2025-03-20,07:37:27,2025-03-20,09:53:21
GA437,New York,JFK,Jakarta,CGK,14940,Garuda Indonesia,Boeing 777,Economy,129.78,140,45,2025-03-22,04:59:33,2025-03-22,09:08:33
AI606,London,LHR,New York,JFK,12292,Singapore Airlines,Boeing 737,Premium_Economy,596.7,146,52,2025-03-28,11:08:51,2025-03-28,14:33:43
AI167,Madrid,MAD,New York,JFK,13862,AirAsia,Airbus A380,First_Class,931.16,170,73,2025-03-22,12:06:22,2025-03-22,15:57:24
QA548,Madrid,MAD,London,LHR,8740,AirAsia,Boeing 787,Economy,104.33,172,48,2025-03-17,01:24:29,2025-03-17,03:50:09
SI353,Sydney,SYD,Jakarta,CGK,10350,AirAsia,Airbus A320,Business,780.19,158,16,2025-03-16,00:54:42,2025-03-16,03:47:12
GA588,Madrid,MAD,Tokyo,HND,9272,Garuda Indonesia,Airbus A380,First_Class,995.07,143,44,2025-03-15,03:54:13,2025-03-15,06:28:45
QA160,Jakarta,CGK,Tokyo,HND,17163,Qatar Airways,Boeing 787,Business,656.01,165,97,2025-03-29,12:20:34,2025-03-29,17:06:37
SI749,London,LHR,Sydney,SYD,17467,Qatar Airways,Airbus A380,Premium_Economy,503.88,126,66,2025-03-24,15:21:05,2025-03-24,20:12:12
EM274,London,LHR,Dubai,DXB,9884,Singapore Airlines,Boeing 777,Business,672.98,132,39,2025-03-24,06:13:56,2025-03-24,08:58:40
GA770,Tokyo,HND,Madrid,MAD,14497,Qatar Airways,Airbus A380,Business,814.77,140,29,2025-03-27,00:28:19,2025-03-27,04:29:56
GA712,New York,JFK,Tokyo,HND,14950,AirAsia,Airbus A320,Economy,150.31,106,10,2025-03-24,07:30:26,2025-03-24,11:39:36
AI573,Sydney,SYD,Madrid,MAD,17071,AirAsia,Boeing 777,Business,679.84,161,147,2025-03-25,15:32:25,2025-03-25,20:16:56
GA361,Madrid,MAD,Dubai,DXB,11633,Qatar Airways,Airbus A320,Business,840.67,184,134,2025-03-27,04:53:42,2025-03-27,08:07:35
SI374,Tokyo,HND,Dubai,DXB,11788,Garuda Indonesia,Boeing 777,First_Class,973.72,193,153,2025-03-22,19:42:58,2025-03-22,22:59:26
SI326,Sydney,SYD,New York,JFK,9368,Emirates,Boeing 777,Premium_Economy,392.76,145,115,2025-03-25,17:42:25,2025-03-25,20:18:33
EM246,Dubai,DXB,Jakarta,CGK,11635,Emirates,Boeing 737,First_Class,917.88,129,24,2025-03-27,16:34:09,2025-03-27,19:48:04
GA552,Dubai,DXB,Madrid,MAD,8047,Singapore Airlines,Airbus A320,First_Class,931.37,117,59,2025-03-23,23:29:57,2025-03-24,01:44:04
SI625,Dubai,DXB,New York,JFK,12816,AirAsia,Airbus A380,Economy,191.84,114,35,2025-03-24,14:14:19,2025-03-24,17:47:55
AI886,Madrid,MAD,Dubai,DXB,15679,Qatar Airways,Airbus A380,Business,719.84,109,52,2025-03-21,13:38:48,2025-03-21,18:00:07
AI289,London,LHR,Tokyo,HND,12582,Singapore Airlines,Airbus A320,Business,814.33,173,82,2025-03-19,16:55:27,2025-03-19,20:25:09
QA967,Dubai,DXB,London,LHR,10950,Singapore Airlines,Airbus A320,Economy,296.26,176,68,2025-03-16,20:09:43,2025-03-16,23:12:13
SI102,Tokyo,HND,Dubai,DXB,16158,Garuda Indonesia,Boeing 777,First_Class,991.66,121,25,2025-03-22,08:42:08,2025-03-22,13:11:26
AI999,Jakarta,CGK,Dubai,DXB,12059,AirAsia,Boeing 787,Business,845.73,113,47,2025-03-26,20:05:50,2025-03-26,23:26:49
AI155,Jakarta,CGK,Sydney,SYD,9474,Garuda Indonesia,Boeing 777,Premium_Economy,555.86,133,90,2025-03-25,16:03:48,2025-03-25,18:41:42
QA572,Madrid,MAD,New York,JFK,13810,Singapore Airlines,Airbus A320,Business,776.73,196,111,2025-03-25,08:50:44,2025-03-25,12:40:54
EM449,Tokyo,HND,New York,JFK,10477,AirAsia,Boeing 787,Business,620.56,159,84,2025-03-19,19:19:43,2025-03-19,22:14:20
AI180,Dubai,DXB,Sydney,SYD,10148,Singapore Airlines,Airbus A380,Premium_Economy,381.02,183,69,2025-03-27,12:38:37,2025-03-27,15:27:45
GA899,Sydney,SYD,Tokyo,HND,12521,Qatar Airways,Boeing 737,Business,780.7,138,137,2025-03-20,11:24:49,2025-03-20,14:53:30
GA286,Dubai,DXB,London,LHR,16999,Singapore Airlines,Airbus A320,Business,813.53,193,70,2025-03-29,09:27:04,2025-03-29,14:10:23
GA406,Dubai,DXB,Tokyo,HND,15615,Garuda Indonesia,Boeing 787,Economy,175.28,140,131,2025-03-17,11:28:51,2025-03-17,15:49:06
GA547,Jakarta,CGK,London,LHR,15073,Qatar Airways,Airbus A320,Premium_Economy,533.8,193,182,2025-03-22,17:50:21,2025-03-22,22:01:34
SI112,Madrid,MAD,Dubai,DXB,9660,Singapore Airlines,Airbus A320,Business,832.95,133,59,2025-03-27,14:21:13,2025-03-27,17:02:13
EM995,London,LHR,Dubai,DXB,12798,Garuda Indonesia,Airbus A380,Premium_Economy,589.5,164,57,2025-03-29,00:58:41,2025-03-29,04:31:59
EM329,Dubai,DXB,London,LHR,8551,Qatar Airways,Boeing 737,Economy,299.6,103,65,2025-03-29,14:23:16,2025-03-29,16:45:47
SI794,London,LHR,Madrid,MAD,8916,Singapore Airlines,Boeing 737,First_Class,969.56,107,96,2025-03-24,18:52:35,2025-03-24,21:21:11
GA922,Dubai,DXB,Tokyo,HND,13234,Emirates,Boeing 777,First_Class,979.53,147,145,2025-03-17,17:22:07,2025-03-17,21:02:41
EM291,London,LHR,New York,JFK,17577,AirAsia,Boeing 787,Economy,233.08,130,45,2025-03-20,22:23:20,2025-03-21,03:16:17
QA845,Madrid,MAD,Sydney,SYD,7505,Emirates,Airbus A380,Premium_Economy,491.69,140,99,2025-03-24,11:14:31,2025-03-24,13:19:36
QA905,New York,JFK,Sydney,SYD,11746,AirAsia,Airbus A320,Economy,123.02,139,88,2025-03-15,13:15:46,2025-03-15,16:31:32
GA614,Jakarta,CGK,New York,JFK,11612,AirAsia,Airbus A320,Economy,185.97,185,130,2025-03-19,17:35:34,2025-03-19,20:49:06
GA217,Sydney,SYD,New York,JFK,7953,Garuda Indonesia,Airbus A320,Business,626.54,135,40,2025-03-14,18:12:55,2025-03-14,20:25:28
GA878,Madrid,MAD,Dubai,DXB,14982,Singapore Airlines,Airbus A380,First_Class,983.16,149,93,2025-03-24,09:24:30,2025-03-24,13:34:12
QA483,Sydney,SYD,Madrid,MAD,11115,Singapore Airlines,Boeing 777,Business,783.54,182,123,2025-03-16,15:02:48,2025-03-16,18:08:03
QA571,Sydney,SYD,Dubai,DXB,14077,AirAsia,Boeing 737,Economy,263.95,116,63,2025-03-28,19:56:40,2025-03-28,23:51:17
EM401,New York,JFK,Sydney,SYD,9517,Singapore Airlines,Airbus A380,Business,751.1,133,77,2025-03-29,15:56:55,2025-03-29,18:35:32
QA802,Sydney,SYD,Jakarta,CGK,9064,Garuda Indonesia,Boeing 737,Premium_Economy,477.42,199,71,2025-03-25,06:46:42,2025-03-25,09:17:46
AI582,Tokyo,HND,Sydney,SYD,10741,Garuda Indonesia,Boeing 737,Business,659.67,109,79,2025-03-17,18:19:02,2025-03-17,21:18:03
EM914,London,LHR,Jakarta,CGK,8177,AirAsia,Boeing 787,Business,606.22,132,103,2025-03-24,13:32:16,2025-03-24,15:48:33
GA786,New York,JFK,Jakarta,CGK,8247,Emirates,Boeing 737,Economy,170.85,101,52,2025-03-26,16:50:21,2025-03-26,19:07:48
SI718,London,LHR,Sydney,SYD,17092,Singapore Airlines,Boeing 787,Economy,221.93,129,36,2025-03-23,16:25:41,2025-03-23,21:10:33
QA566,Jakarta,CGK,London,LHR,7741,Emirates,Boeing 777,Economy,118.93,161,22,2025-03-25,06:28:06,2025-03-25,08:37:07
AI696,Jakarta,CGK,Madrid,MAD,11343,AirAsia,Airbus A380,Premium_Economy,359.59,112,65,2025-03-27,07:29:31,2025-03-27,10:38:34
GA666,Jakarta,CGK,London,LHR,15481,AirAsia,Airbus A320,First_Class,975.36,128,33,2025-03-21,15:30:28,2025-03-21,19:48:29
SI685,London,LHR,Tokyo,HND,10603,Qatar Airways,Airbus A380,Business,792.33,198,137,2025-03-21,06:26:19,2025-03-21,09:23:02
GA321,Jakarta,CGK,Tokyo,HND,10690,Singapore Airlines,Boeing 737,Premium_Economy,432.82,193,21,2025-03-18,22:02:39,2025-03-19,01:00:49
AI680,London,LHR,Madrid,MAD,11135,Qatar Airways,Boeing 777,Business,750.74,153,56,2025-03-16,18:02:23,2025-03-16,21:07:58
EM677,Madrid,MAD,Dubai,DXB,7865,Emirates,Airbus A380,First_Class,927.66,163,63,2025-03-29,08:29:31,2025-03-29,10:40:36
GA115,New York,JFK,London,LHR,17620,Garuda Indonesia,Airbus A320,Premium_Economy,465.64,175,173,2025-03-25,11:40:52,2025-03-25,16:34:32
EM362,Jakarta,CGK,Dubai,DXB,14470,AirAsia,Boeing 737,Business,710.22,155,137,2025-03-27,05:09:47,2025-03-27,09:10:57
AI213,Sydney,SYD,Dubai,DXB,17236,Garuda Indonesia,Airbus A380,Business,658.31,121,46,2025-03-14,17:55:03,2025-03-14,22:42:19
AI534,Jakarta,CGK,Tokyo,HND,10730,Emirates,Boeing 787,Business,652.3,130,128,2025-03-21,19:21:19,2025-03-21,22:20:09
GA369,Madrid,MAD,New York,JFK,14243,Garuda Indonesia,Boeing 787,Premium_Economy,349.56,104,51,2025-03-17,07:57:05,2025-03-17,11:54:28
QA506,Tokyo,HND,London,LHR,13031,Garuda Indonesia,Boeing 787,Premium_Economy,566.27,101,91,2025-03-15,06:07:04,2025-03-15,09:44:15
SI296,Sydney,SYD,Madrid,MAD,9846,Emirates,Airbus A380,Business,669.98,146,110,2025-03-21,13:53:31,2025-03-21,16:37:37
SI561,New York,JFK,Jakarta,CGK,14078,Garuda Indonesia,Boeing 777,Economy,284.22,123,49,2025-03-17,13:06:51,2025-03-17,17:01:29
SI904,Dubai,DXB,Jakarta,CGK,12672,Singapore Airlines,Boeing 737,Economy,251.17,155,120,2025-03-23,19:05:30,2025-03-23,22:36:42
QA786,Madrid,MAD,New York,JFK,8616,AirAsia,Boeing 737,Premium_Economy,558.46,189,39,2025-03-29,01:37:38,2025-03-29,04:01:14
AI866,London,LHR,New York,JFK,7619,Emirates,Boeing 787,Economy,259.15,126,91,2025-03-14,19:43:45,2025-03-14,21:50:44
SI420,Tokyo,HND,Sydney,SYD,14415,Qatar Airways,Boeing 737,Economy,140.16,182,20,2025-03-14,22:27:11,2025-03-15,02:27:26
QA988,Sydney,SYD,Dubai,DXB,7286,Singapore Airlines,Airbus A320,Economy,247.8,192,152,2025-03-23,13:59:10,2025-03-23,16:00:36
GA291,New York,JFK,Madrid,MAD,13827,Qatar Airways,Airbus A320,First_Class,947.78,134,30,2025-03-19,20:35:21,2025-03-20,00:25:48
SI128,Dubai,DXB,Tokyo,HND,17508,AirAsia,Airbus A320,Economy,240.96,184,171,2025-03-17,21:49:45,2025-03-18,02:41:33
GA407,London,LHR,Dubai,DXB,9432,Emirates,Boeing 737,Business,735.31,121,48,2025-03-24,05:18:16,2025-03-24,07:55:28
AI600,London,LHR,New York,JFK,16920,Emirates,Boeing 777,Premium_Economy,306.97,101,34,2025-03-20,19:14:53,2025-03-20,23:56:53
EM258,Dubai,DXB,New York,JFK,14524,Qatar Airways,Boeing 737,Business,841.88,161,118,2025-03-21,08:04:20,2025-03-21,12:06:24
AI446,Jakarta,CGK,Sydney,SYD,13582,AirAsia,Airbus A320,Economy,282.49,171,93,2025-03-25,05:33:53,2025-03-25,09:20:15
SI365,Tokyo,HND,New York,JFK,16821,Singapore Airlines,Airbus A380,Premium_Economy,517.29,194,155,2025-03-18,01:29:28,2025-03-18,06:09:49
SI197,Tokyo,HND,New York,JFK,8509,Qatar Airways,Boeing 777,First_Class,996.15,157,86,2025-03-20,03:12:49,2025-03-20,05:34:38
EM316,Sydney,SYD,Dubai,DXB,10779,Emirates,Boeing 737,Economy,261.89,123,51,2025-03-27,05:06:43,2025-03-27,08:06:22
QA398,Sydney,SYD,Jakarta,CGK,15468,Emirates,Boeing 737,First_Class,903.73,195,72,2025-03-17,01:37:51,2025-03-17,05:55:39
QA891,Jakarta,CGK,New York,JFK,9278,Emirates,Boeing 777,First_Class,913.6,180,36,2025-03-18,09:53:09,2025-03-18,12:27:47
AI156,Sydney,SYD,Dubai,DXB,13745,Singapore Airlines,Airbus A320,Economy,292.2,108,13,2025-03-20,03:26:16,2025-03-20,07:15:21
GA693,New York,JFK,Madrid,MAD,12553,Emirates,Airbus A320,Economy,169.86,113,72,2025-03-21,11:26:33,2025-03-21,14:55:46
SI570,New York,JFK,Sydney,SYD,7544,Garuda Indonesia,Boeing 737,Premium_Economy,505.66,189,172,2025-03-19,04:52:21,2025-03-19,06:58:05
AI982,Madrid,MAD,London,LHR,13833,AirAsia,Boeing 787,First_Class,909.94,144,121,2025-03-26,06:10:57,2025-03-26,10:01:30
EM902,Jakarta,CGK,Sydney,SYD,16989,Garuda Indonesia,Airbus A380,Business,884.34,200,58,2025-03-18,06:55:00,2025-03-18,11:38:09
EM126,Dubai,DXB,Madrid,MAD,13823,Qatar Airways,Boeing 787,Economy,136.91,161,105,2025-03-21,19:54:55,2025-03-21,23:45:18
GA861,New York,JFK,London,LHR,11613,Emirates,Boeing 777,Business,721.56,126,90,2025-03-27,17:02:15,2025-03-27,20:15:48
SI295,Dubai,DXB,Madrid,MAD,13048,Singapore Airlines,Boeing 777,Premium_Economy,377.44,131,13,2025-03-27,00:09:19,2025-03-27,03:46:47
EM682,Jakarta,CGK,Tokyo,HND,9168,AirAsia,Airbus A320,Business,671.32,171,55,2025-03-29,15:19:46,2025-03-29,17:52:34
QA912,London,LHR,Dubai,DXB,15846,AirAsia,Airbus A380,Business,803.23,157,13,2025-03-23,19:18:45,2025-03-23,23:42:51
SI460,Jakarta,CGK,Dubai,DXB,17790,Singapore Airlines,Airbus A380,Business,603.02,181,161,2025-03-28,08:17:09,2025-03-28,13:13:39
EM613,London,LHR,Madrid,MAD,9020,Qatar Airways,Airbus A380,Premium_Economy,437.84,195,160,2025-03-23,18:32:20,2025-03-23,21:02:40
EM455,Tokyo,HND,London,LHR,13810,Qatar Airways,Boeing 737,Economy,234.17,123,41,2025-03-28,10:50:36,2025-03-28,14:40:46
QA286,New York,JFK,Dubai,DXB,9703,Garuda Indonesia,Boeing 787,Business,601.86,161,99,2025-03-24,15:12:29,2025-03-24,17:54:12
QA364,London,LHR,Sydney,SYD,13594,Emirates,Airbus A320,First_Class,932.75,102,12,2025-03-18,07:10:37,2025-03-18,10:57:11
AI945,Tokyo,HND,Jakarta,CGK,13575,Qatar Airways,Boeing 777,Business,742.9,157,25,2025-03-27,18:01:35,2025-03-27,21:47:50
QA284,Madrid,MAD,Dubai,DXB,16925,Garuda Indonesia,Boeing 787,Premium_Economy,426.11,109,77,2025-03-15,13:18:27,2025-03-15,18:00:32
SI169,Sydney,SYD,New York,JFK,8151,Emirates,Airbus A380,Premium_Economy,462.67,143,28,2025-03-25,05:11:44,2025-03-25,07:27:35
QA800,Sydney,SYD,Tokyo,HND,13566,Singapore Airlines,Airbus A380,Premium_Economy,446.24,147,39,2025-03-17,16:16:16,2025-03-17,20:02:22
QA595,Tokyo,HND,Jakarta,CGK,16786,Emirates,Boeing 777,First_Class,919.67,146,114,2025-03-28,03:20:17,2025-03-28,08:00:03
QA915,Dubai,DXB,Sydney,SYD,9433,Garuda Indonesia,Airbus A320,Economy,276.9,104,40,2025-03-20,10:57:27,2025-03-20,13:34:40
SI688,London,LHR,Madrid,MAD,11767,Emirates,Boeing 787,First_Class,913.81,167,166,2025-03-25,19:37:25,2025-03-25,22:53:32
GA162,Madrid,MAD,Sydney,SYD,12882,Qatar Airways,Airbus A320,Premium_Economy,551.15,108,53,2025-03-24,19:56:57,2025-03-24,23:31:39
GA869,Madrid,MAD,Tokyo,HND,13459,AirAsia,Boeing 787,Premium_Economy,455.72,195,129,2025-03-15,22:43:54,2025-03-16,02:28:13
EM850,New York,JFK,Tokyo,HND,13883,Singapore Airlines,Airbus A320,Economy,255.21,186,30,2025-03-24,00:01:47,2025-03-24,03:53:10
GA888,Dubai,DXB,New York,JFK,7814,Singapore Airlines,Airbus A320,Business,734.53,182,124,2025-03-29,09:35:10,2025-03-29,11:45:24
EM419,New York,JFK,Jakarta,CGK,16415,Garuda Indonesia,Airbus A380,Economy,288.57,172,61,2025-03-23,21:46:29,2025-03-24,02:20:04
SI759,Madrid,MAD,Dubai,DXB,8469,AirAsia,Boeing 737,Business,785.98,133,83,2025-03-23,09:15:43,2025-03-23,11:36:52
EM151,Jakarta,CGK,Dubai,DXB,15615,AirAsia,Airbus A320,Premium_Economy,418.09,110,58,2025-03-19,11:28:38,2025-03-19,15:48:53
QA687,Tokyo,HND,Madrid,MAD,10430,Singapore Airlines,Boeing 777,Premium_Economy,562.06,160,156,2025-03-24,17:58:50,2025-03-24,20:52:40
EM864,New York,JFK,Sydney,SYD,7711,Emirates,Boeing 777,Economy,180.19,126,107,2025-03-19,05:25:50,2025-03-19,07:34:21
EM149,Sydney,SYD,London,LHR,11863,Singapore Airlines,Boeing 787,Business,864.12,181,166,2025-03-21,02:08:46,2025-03-21,05:26:29
AI161,London,LHR,New York,JFK,10812,Emirates,Airbus A320,Economy,204.58,182,25,2025-03-24,23:03:15,2025-03-25,02:03:27
GA653,Dubai,DXB,Sydney,SYD,12066,Garuda Indonesia,Airbus A380,Premium_Economy,357.01,124,120,2025-03-29,04:51:49,2025-03-29,08:12:55
AI860,Madrid,MAD,Tokyo,HND,8090,AirAsia,Airbus A380,Economy,209.77,147,17,2025-03-27,15:57:35,2025-03-27,18:12:25
EM847,Jakarta,CGK,New York,JFK,8165,Qatar Airways,Boeing 777,First_Class,983.41,126,40,2025-03-26,14:03:42,2025-03-26,16:19:47
QA476,Tokyo,HND,New York,JFK,8214,Qatar Airways,Boeing 787,Business,877.58,178,175,2025-03-28,15:20:12,2025-03-28,17:37:06
QA844,Jakarta,CGK,Dubai,DXB,16875,Garuda Indonesia,Boeing 737,Premium_Economy,309.84,153,124,2025-03-29,13:59:43,2025-03-29,18:40:58
AI134,Madrid,MAD,London,LHR,8166,Singapore Airlines,Airbus A380,Business,690.07,159,128,2025-03-25,01:14:32,2025-03-25,03:30:38
EM400,London,LHR,Tokyo,HND,9334,Garuda Indonesia,Airbus A380,First_Class,980.21,161,113,2025-03-25,14:22:26,2025-03-25,16:58:00
QA821,Jakarta,CGK,New York,JFK,12997,AirAsia,Airbus A380,Economy,266.57,162,59,2025-03-23,19:29:03,2025-03-23,23:05:40
EM494,Madrid,MAD,Tokyo,HND,12604,Emirates,Boeing 737,Premium_Economy,361.23,193,23,2025-03-22,20:01:04,2025-03-22,23:31:08
EM541,Dubai,DXB,London,LHR,9116,Emirates,Boeing 787,Economy,272.35,151,57,2025-03-25,00:39:41,2025-03-25,03:11:37
SI932,Sydney,SYD,Jakarta,CGK,10117,Singapore Airlines,Boeing 787,First_Class,953.43,187,142,2025-03-27,05:08:50,2025-03-27,07:57:27
SI345,New York,JFK,Sydney,SYD,9588,Singapore Airlines,Airbus A380,Business,709.68,117,75,2025-03-28,12:23:08,2025-03-28,15:02:56
AI884,London,LHR,Jakarta,CGK,10184,Qatar Airways,Boeing 737,Business,677.34,184,170,2025-03-22,08:47:26,2025-03-22,11:37:10
AI212,London,LHR,Madrid,MAD,17037,Emirates,Airbus A320,Premium_Economy,575.97,170,16,2025-03-27,17:37:09,2025-03-27,22:21:06
GA763,Dubai,DXB,Madrid,MAD,12405,AirAsia,Boeing 777,Premium_Economy,382.54,136,20,2025-03-15,02:09:31,2025-03-15,05:36:16
GA200,Madrid,MAD,Sydney,SYD,11485,Singapore Airlines,Airbus A320,Business,686.14,180,55,2025-03-26,23:00:03,2025-03-27,02:11:28
EM271,New York,JFK,London,LHR,13512,Emirates,Boeing 787,First_Class,944.15,124,120,2025-03-17,14:48:15,2025-03-17,18:33:27
SI480,Jakarta,CGK,Tokyo,HND,13727,Qatar Airways,Boeing 737,Economy,149.25,185,168,2025-03-19,19:02:29,2025-03-19,22:51:16
QA320,Dubai,DXB,Madrid,MAD,7294,Garuda Indonesia,Airbus A320,First_Class,954.82,194,194,2025-03-21,05:29:46,2025-03-21,07:31:20
AI528,London,LHR,Tokyo,HND,16686,Singapore Airlines,Boeing 777,Economy,178.04,172,79,2025-03-19,01:45:17,2025-03-19,06:23:23
AI656,Sydney,SYD,Tokyo,HND,13936,Garuda Indonesia,Airbus A380,Economy,111.33,118,93,2025-03-22,23:35:06,2025-03-23,03:27:22
EM435,London,LHR,Dubai,DXB,15304,Singapore Airlines,Airbus A380,Premium_Economy,354.12,148,146,2025-03-17,21:51:55,2025-03-18,02:06:59
SI361,Jakarta,CGK,Dubai,DXB,15106,Qatar Airways,Airbus A320,Premium_Economy,464.18,151,47,2025-03-24,20:31:19,2025-03-25,00:43:05
QA705,London,LHR,New York,JFK,12894,Singapore Airlines,Boeing 777,Business,700.16,164,107,2025-03-16,16:12:54,2025-03-16,19:47:48
SI596,London,LHR,Dubai,DXB,7402,Singapore Airlines,Airbus A380,Business,697.38,133,113,2025-03-21,11:18:14,2025-03-21,13:21:36
QA570,Sydney,SYD,London,LHR,11090,Qatar Airways,Airbus A320,Premium_Economy,408.81,186,41,2025-03-25,13:58:32,2025-03-25,17:03:22
QA346,Dubai,DXB,Tokyo,HND,9212,Qatar Airways,Airbus A380,First_Class,923.92,115,15,2025-03-24,00:17:41,2025-03-24,02:51:13
SI946,Madrid,MAD,London,LHR,15805,Garuda Indonesia,Boeing 777,Economy,121.73,101,24,2025-03-25,00:07:02,2025-03-25,04:30:27
SI676,London,LHR,Dubai,DXB,14496,Emirates,Boeing 787,Business,887.23,136,36,2025-03-21,21:09:08,2025-03-22,01:10:44
QA799,Tokyo,HND,Sydney,SYD,17993,Singapore Airlines,Airbus A380,Economy,207.13,153,61,2025-03-23,19:18:12,2025-03-24,00:18:05
SI394,Jakarta,CGK,London,LHR,7711,Qatar Airways,Boeing 777,Economy,239.08,118,77,2025-03-23,08:50:32,2025-03-23,10:59:03
AI809,Dubai,DXB,London,LHR,13615,Garuda Indonesia,Boeing 777,First_Class,982.71,116,39,2025-03-20,19:39:21,2025-03-20,23:26:16
SI930,Dubai,DXB,Madrid,MAD,9891,Qatar Airways,Boeing 787,Economy,212.29,163,90,2025-03-16,02:56:00,2025-03-16,05:40:51
QA718,Madrid,MAD,New York,JFK,10406,Qatar Airways,Boeing 777,Premium_Economy,388.32,173,100,2025-03-18,00:36:19,2025-03-18,03:29:45
QA117,London,LHR,Dubai,DXB,8807,AirAsia,Boeing 777,Economy,241.56,165,81,2025-03-20,06:25:02,2025-03-20,08:51:49
EM729,Tokyo,HND,Jakarta,CGK,9164,Emirates,Airbus A320,Premium_Economy,443.74,112,39,2025-03-28,21:26:08,2025-03-28,23:58:52
SI566,New York,JFK,Sydney,SYD,12496,Qatar Airways,Airbus A320,First_Class,962.31,190,137,2025-03-14,20:24:31,2025-03-14,23:52:47
SI551,New York,JFK,Tokyo,HND,12003,Singapore Airlines,Boeing 737,Business,815.26,106,73,2025-03-26,17:35:36,2025-03-26,20:55:39
EM492,New York,JFK,Madrid,MAD,12062,AirAsia,Boeing 737,Premium_Economy,533.47,109,98,2025-03-19,05:47:46,2025-03-19,09:08:48
EM433,Jakarta,CGK,New York,JFK,7642,Emirates,Boeing 777,First_Class,948.91,144,125,2025-03-22,05:24:18,2025-03-22,07:31:40
QA358,Dubai,DXB,Tokyo,HND,16875,Emirates,Boeing 777,Economy,230.0,160,51,2025-03-23,11:41:43,2025-03-23,16:22:58
EM812,Jakarta,CGK,Tokyo,HND,14575,Qatar Airways,Boeing 787,Premium_Economy,525.76,144,74,2025-03-18,04:43:30,2025-03-18,08:46:25
EM945,Madrid,MAD,London,LHR,16330,Qatar Airways,Boeing 737,Economy,288.02,165,140,2025-03-21,19:54:14,2025-03-22,00:26:24
GA644,New York,JFK,Dubai,DXB,7447,Garuda Indonesia,Boeing 737,Business,737.35,198,70,2025-03-27,01:34:24,2025-03-27,03:38:31
AI252,Sydney,SYD,Madrid,MAD,17827,Garuda Indonesia,Airbus A380,First_Class,958.83,151,30,2025-03-24,12:41:42,2025-03-24,17:38:49
GA149,Tokyo,HND,Jakarta,CGK,7511,AirAsia,Airbus A320,Economy,272.3,173,168,2025-03-24,06:28:41,2025-03-24,08:33:52
GA461,Tokyo,HND,Madrid,MAD,8989,Singapore Airlines,Boeing 737,Premium_Economy,406.06,140,54,2025-03-18,19:47:09,2025-03-18,22:16:58
AI160,New York,JFK,Madrid,MAD,13113,Emirates,Boeing 787,First_Class,914.75,147,79,2025-03-22,09:15:27,2025-03-22,12:54:00
SI898,New York,JFK,Madrid,MAD,14023,Singapore Airlines,Airbus A380,Business,883.6,119,23,2025-03-17,21:57:22,2025-03-18,01:51:05
QA720,New York,JFK,Jakarta,CGK,8741,Emirates,Airbus A320,First_Class,913.91,176,171,2025-03-27,18:39:23,2025-03-27,21:05:04
SI945,Dubai,DXB,Jakarta,CGK,7846,Qatar Airways,Boeing 737,Premium_Economy,492.67,180,15,2025-03-20,17:28:50,2025-03-20,19:39:36
GA428,Tokyo,HND,New York,JFK,14230,Garuda Indonesia,Airbus A380,Business,763.64,100,86,2025-03-27,15:07:07,2025-03-27,19:04:17
GA100,New York,JFK,London,LHR,14762,Emirates,Boeing 777,Premium_Economy,472.29,171,108,2025-03-20,14:24:45,2025-03-20,18:30:47
AI559,Madrid,MAD,New York,JFK,8080,Singapore Airlines,Boeing 777,First_Class,925.61,181,116,2025-03-15,06:15:14,2025-03-15,08:29:54
SI217,London,LHR,Dubai,DXB,8379,Emirates,Boeing 777,First_Class,905.16,137,102,2025-03-25,09:29:11,2025-03-25,11:48:50
SI143,Tokyo,HND,Jakarta,CGK,13871,AirAsia,Airbus A320,Business,628.08,176,108,2025-03-21,08:57:42,2025-03-21,12:48:53
GA984,Dubai,DXB,Jakarta,CGK,7536,Garuda Indonesia,Airbus A320,Premium_Economy,334.16,116,67,2025-03-18,02:03:03,2025-03-18,04:08:39
GA988,Sydney,SYD,Madrid,MAD,8959,AirAsia,Boeing 777,First_Class,911.75,167,25,2025-03-28,15:02:02,2025-03-28,17:31:21
EM984,Sydney,SYD,Jakarta,CGK,11307,Emirates,Boeing 737,First_Class,946.84,154,25,2025-03-15,07:10:18,2025-03-15,10:18:45
SI212,Sydney,SYD,Dubai,DXB,9271,Singapore Airlines,Boeing 787,Economy,239.17,154,48,2025-03-18,18:48:02,2025-03-18,21:22:33
AI592,New York,JFK,Sydney,SYD,12508,Qatar Airways,Boeing 787,Economy,260.77,173,60,2025-03-20,12:04:45,2025-03-20,15:33:13
